# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.013518 seconds
# 2424.002837 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
  1600	     1.66993	     0.04652
  1650	     1.61935	     0.04341
  1700	     1.25463	     0.03722
  1750	     1.22634	     0.03610
  1800	     1.09492	     0.03295
  1850	     0.84738	     0.02846
  1900	     0.78132	     0.02640
  1950	     0.84061	     0.02667
  2000	     0.76798	     0.02470
  2050	     0.55437	     0.02078
  2100	     0.58352	     0.02042
  2150	     0.48388	     0.01798
  2200	     0.41291	     0.01649
  2250	     0.40566	     0.01605
  2300	     0.39911	     0.01563
  2350	     0.37020	     0.01456
  2400	     0.32899	     0.01354
  2450	     0.28834	     0.01245
  2500	     0.27608	     0.01176
  2550	     0.25448	     0.01088
  2600	     0.26338	     0.01104
  2650	     0.25353	     0.01075
  2700	     0.22155	     0.00972
  2750	     0.17324	     0.00852
  2800	     0.14359	     0.00766
  2850	     0.19688	     0.00872
  2900	     0.12572	     0.00697
  2950	     0.17418	     0.00789
  3000	     0.19224	     0.00811
  3050	     0.16410	     0.00752
  3100	     0.11936	     0.00626
  3150	     0.10266	     0.00568
  3200	     0.09141	     0.00520
  3250	     0.10404	     0.00548
  3300	     0.11555	     0.00578
  3350	     0.10946	     0.00551
  3400	     0.11118	     0.00553
  3450	     0.10055	     0.00522
  3500	     0.08735	     0.00476
  3550	     0.05117	     0.00347
  3600	     0.09647	     0.00479
  3650	     0.08402	     0.00442
  3700	     0.07964	     0.00427
  3750	     0.06195	     0.00377
  3800	     0.05923	     0.00360
  3850	     0.06726	     0.00377
  3900	     0.07305	     0.00383
  3950	     0.05108	     0.00322
  4000	     0.05735	     0.00334
  4050	     0.04107	     0.00274
  4100	     0.05468	     0.00325
  4150	     0.04413	     0.00280
  4200	     0.04243	     0.00277
  4250	     0.03760	     0.00255
  4300	     0.04213	     0.00273
  4350	     0.03916	     0.00252
  4400	     0.04158	     0.00257
  4450	     0.03198	     0.00225
  4500	     0.03036	     0.00212
  4550	     0.03551	     0.00239
  4600	     0.03441	     0.00223
  4650	     0.03983	     0.00239
  4700	     0.03295	     0.00211
  4750	     0.02470	     0.00187
  4800	     0.02167	     0.00172
  4850	     0.02687	     0.00187
  4900	     0.02670	     0.00182
  4950	     0.02074	     0.00161
# extra	     0.20129
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.014213 seconds
# 2305.433657 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	877861.78125	        -nan
    50	  4671.87012	    50.07126
   100	  1753.88024	    18.35658
   150	   903.75024	     9.44359
   200	   539.02513	     5.67669
   250	   325.89580	     3.64084
   300	   220.26902	     2.49594
   350	   157.82114	     1.85799
   400	   110.79195	     1.37609
   450	    89.98168	     1.11119
   500	    70.15924	     0.89423
   550	    52.75202	     0.71088
   600	    39.96369	     0.57452
   650	    31.55092	     0.46837
   700	    25.54787	     0.39586
   750	    22.46919	     0.34702
   800	    17.32237	     0.28759
   850	    15.63090	     0.25926
   900	    13.44875	     0.22445
   950	     9.32646	     0.18003
  1000	     8.20933	     0.16093
  1050	     6.39974	     0.13565
  1100	     6.25402	     0.12683
  1150	     5.34059	     0.11324
  1200	     4.76691	     0.10279
  1250	     4.41404	     0.09492
  1300	     3.16261	     0.07668
  1350	     2.73930	     0.06915
  1400	     2.87973	     0.06851
  1450	     2.39720	     0.06021
  1500	     2.22088	     0.05627
  1550	     1.66538	     0.04725
  1600	     1.66820	     0.04648
  1650	     1.60798	     0.04325
  1700	     1.26881	     0.03739
  1750	     1.23682	     0.03622
  1800	     1.09155	     0.03290
  1850	     0.83982	     0.02833
  1900	     0.77248	     0.02626
  1950	     0.84352	     0.02674
  2000	     0.76348	     0.02462
  2050	     0.55457	     0.02078
  2100	     0.57965	     0.02035
  2150	     0.48174	     0.01795
  2200	     0.41109	     0.01646
  2250	     0.40441	     0.01601
  2300	     0.39577	     0.01557
  2350	     0.37170	     0.01459
  2400	     0.33164	     0.01360
  2450	     0.28999	     0.01249
  2500	     0.27921	     0.01183
  2550	     0.25366	     0.01086
  2600	     0.26500	     0.01108
  2650	     0.25600	     0.01079
  2700	     0.22193	     0.00974
  2750	     0.17695	     0.00861
  2800	     0.14322	     0.00765
  2850	     0.19401	     0.00866
  2900	     0.12771	     0.00702
  2950	     0.17476	     0.00790
  3000	     0.19162	     0.00810
  3050	     0.16364	     0.00751
  3100	     0.11775	     0.00622
  3150	     0.10250	     0.00567
  3200	     0.09147	     0.00521
  3250	     0.10257	     0.00544
  3300	     0.11604	     0.00579
  3350	     0.10874	     0.00548
  3400	     0.11124	     0.00553
  3450	     0.10179	     0.00525
  3500	     0.08755	     0.00477
  3550	     0.05132	     0.00348
  3600	     0.09518	     0.00476
  3650	     0.08482	     0.00443
  3700	     0.08015	     0.00428
  3750	     0.06173	     0.00377
  3800	     0.05958	     0.00361
  3850	     0.06708	     0.00377
  3900	     0.07325	     0.00384
  3950	     0.05150	     0.00323
  4000	     0.05717	     0.00333
  4050	     0.04141	     0.00275
  4100	     0.05491	     0.00325
  4150	     0.04442	     0.00281
  4200	     0.04232	     0.00276
  4250	     0.03839	     0.00258
  4300	     0.04173	     0.00272
  4350	     0.03854	     0.00250
  4400	     0.04094	     0.00255
  4450	     0.03190	     0.00224
  4500	     0.03058	     0.00213
  4550	     0.03586	     0.00240
  4600	     0.03489	     0.00225
  4650	     0.03936	     0.00238
  4700	     0.03344	     0.00213
  4750	     0.02478	     0.00187
  4800	     0.02120	     0.00170
  4850	     0.02716	     0.00189
  4900	     0.02628	     0.00181
  4950	     0.02119	     0.00162
# extra	     0.20123
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.014303 seconds
# 2291.007446 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	877369.87500	        -nan
    50	  4687.87626	    50.10439
   100	  1761.18519	    18.37201
   150	   906.50288	     9.44995
   200	   540.18106	     5.67901
   250	   327.84851	     3.64781
   300	   221.12229	     2.49959
   350	   158.41781	     1.86088
   400	   110.51734	     1.37506
   450	    90.04034	     1.11097
   500	    70.25737	     0.89465
   550	    52.80209	     0.71100
   600	    39.86931	     0.57408
   650	    31.75220	     0.46985
   700	    25.70505	     0.39685
   750	    22.43144	     0.34646
   800	    17.33839	     0.28776
   850	    15.53283	     0.25852
   900	    13.34279	     0.22350
   950	     9.34376	     0.18008
  1000	     8.25696	     0.16137
  1050	     6.46471	     0.13609
  1100	     6.22415	     0.12650
  1150	     5.35603	     0.11339
  1200	     4.76504	     0.10270
  1250	     4.37823	     0.09462
  1300	     3.17669	     0.07684
  1350	     2.72690	     0.06901
  1400	     2.85587	     0.06823
  1450	     2.36832	     0.05980
  1500	     2.22753	     0.05635
  1550	     1.69316	     0.04766
  1600	     1.67012	     0.04640
  1650	     1.58821	     0.04304
  1700	     1.27253	     0.03744
  1750	     1.23847	     0.03622
  1800	     1.08394	     0.03277
  1850	     0.84177	     0.02833
  1900	     0.77603	     0.02630
  1950	     0.84064	     0.02672
  2000	     0.75966	     0.02454
  2050	     0.55488	     0.02077
  2100	     0.58405	     0.02045
  2150	     0.47618	     0.01784
  2200	     0.41062	     0.01647
  2250	     0.40924	     0.01610
  2300	     0.40493	     0.01575
  2350	     0.37072	     0.01457
  2400	     0.33153	     0.01361
  2450	     0.28854	     0.01246
  2500	     0.27671	     0.01177
  2550	     0.25470	     0.01088
  2600	     0.26489	     0.01109
  2650	     0.25226	     0.01071
  2700	     0.22238	     0.00975
  2750	     0.17995	     0.00869
  2800	     0.14297	     0.00765
  2850	     0.19336	     0.00864
  2900	     0.12749	     0.00702
  2950	     0.17611	     0.00792
  3000	     0.18964	     0.00806
  3050	     0.16460	     0.00752
  3100	     0.11585	     0.00617
  3150	     0.10266	     0.00568
  3200	     0.09244	     0.00523
  3250	     0.10462	     0.00550
  3300	     0.11677	     0.00581
  3350	     0.10838	     0.00547
  3400	     0.11153	     0.00554
  3450	     0.09918	     0.00518
  3500	     0.08842	     0.00479
  3550	     0.05100	     0.00348
  3600	     0.09796	     0.00483
  3650	     0.08345	     0.00440
  3700	     0.07950	     0.00426
  3750	     0.06226	     0.00377
  3800	     0.06000	     0.00362
  3850	     0.06717	     0.00377
  3900	     0.07150	     0.00379
  3950	     0.05080	     0.00321
  4000	     0.05672	     0.00332
  4050	     0.04055	     0.00272
  4100	     0.05465	     0.00323
  4150	     0.04460	     0.00281
  4200	     0.04284	     0.00278
  4250	     0.03820	     0.00256
  4300	     0.04157	     0.00271
  4350	     0.03787	     0.00248
  4400	     0.04001	     0.00253
  4450	     0.03227	     0.00225
  4500	     0.03076	     0.00214
  4550	     0.03602	     0.00240
  4600	     0.03525	     0.00226
  4650	     0.04009	     0.00240
  4700	     0.03372	     0.00214
  4750	     0.02492	     0.00188
  4800	     0.02112	     0.00169
  4850	     0.02714	     0.00188
  4900	     0.02552	     0.00178
  4950	     0.02067	     0.00160
# extra	     0.20112
