# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.013387 seconds
# 2447.811630 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
  4350	     0.03939	     0.00253
  4400	     0.04107	     0.00256
  4450	     0.03196	     0.00225
  4500	     0.03079	     0.00214
  4550	     0.03489	     0.00237
  4600	     0.03439	     0.00223
  4650	     0.04025	     0.00241
  4700	     0.03349	     0.00213
  4750	     0.02479	     0.00188
  4800	     0.02136	     0.00170
  4850	     0.02687	     0.00188
  4900	     0.02699	     0.00183
  4950	     0.02034	     0.00159
# extra	     0.20122
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.014068 seconds
# 2329.276268 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	877183.21875	        -nan
    50	  4702.61928	    50.16680
   100	  1751.28793	    18.34378
   150	   911.89699	     9.47202
   200	   541.67597	     5.68574
   250	   327.60641	     3.64668
   300	   219.55133	     2.49120
   350	   157.81687	     1.85741
   400	   110.35737	     1.37268
   450	    90.37205	     1.11289
   500	    70.28457	     0.89431
   550	    53.08706	     0.71252
   600	    39.96854	     0.57477
   650	    31.58148	     0.46866
   700	    25.76266	     0.39768
   750	    22.50196	     0.34696
   800	    17.37067	     0.28802
   850	    15.58397	     0.25865
   900	    13.60178	     0.22554
   950	     9.31575	     0.17994
  1000	     8.23456	     0.16105
  1050	     6.47210	     0.13633
  1100	     6.27450	     0.12706
  1150	     5.35371	     0.11337
  1200	     4.72600	     0.10229
