# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.034648 seconds
# 945.734309 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
  1000	     8.75328	     0.16566
  1050	     7.38464	     0.14538
  1100	     6.18937	     0.12737
  1150	     5.15619	     0.11097
  1200	     4.65593	     0.10149
  1250	     3.91063	     0.08956
  1300	     3.44933	     0.08065
  1350	     2.88991	     0.07111
  1400	     2.54852	     0.06455
  1450	     2.40357	     0.06035
  1500	     1.97759	     0.05299
  1550	     1.78998	     0.04873
  1600	     1.65489	     0.04557
  1650	     1.45381	     0.04143
  1700	     1.26486	     0.03758
  1750	     1.14787	     0.03460
  1800	     1.03770	     0.03202
  1850	     0.88470	     0.02880
  1900	     0.86209	     0.02770
  1950	     0.76961	     0.02561
  2000	     0.71199	     0.02383
  2050	     0.62592	     0.02184
  2100	     0.57505	     0.02047
  2150	     0.49139	     0.01830
  2200	     0.47562	     0.01767
  2250	     0.41825	     0.01626
  2300	     0.37614	     0.01494
  2350	     0.36946	     0.01463
  2400	     0.35560	     0.01403
  2450	     0.32122	     0.01310
  2500	     0.30334	     0.01248
  2550	     0.28125	     0.01171
  2600	     0.25444	     0.01091
  2650	     0.22244	     0.01005
  2700	     0.21100	     0.00952
  2750	     0.18977	     0.00900
  2800	     0.18802	     0.00871
  2850	     0.18720	     0.00851
  2900	     0.16539	     0.00792
  2950	     0.15326	     0.00745
  3000	     0.15847	     0.00748
  3050	     0.13675	     0.00679
  3100	     0.13206	     0.00657
  3150	     0.12205	     0.00622
  3200	     0.11912	     0.00606
  3250	     0.10910	     0.00572
  3300	     0.10999	     0.00561
  3350	     0.10153	     0.00533
  3400	     0.08974	     0.00494
  3450	     0.09708	     0.00507
  3500	     0.08487	     0.00464
  3550	     0.07583	     0.00432
  3600	     0.07998	     0.00440
  3650	     0.07682	     0.00426
  3700	     0.06157	     0.00374
  3750	     0.06738	     0.00386
  3800	     0.05724	     0.00352
  3850	     0.06279	     0.00363
  3900	     0.06238	     0.00360
  3950	     0.05482	     0.00330
  4000	     0.05582	     0.00333
  4050	     0.05461	     0.00320
  4100	     0.04853	     0.00300
  4150	     0.04712	     0.00293
  4200	     0.04595	     0.00287
  4250	     0.04126	     0.00265
  4300	     0.03945	     0.00257
  4350	     0.04049	     0.00260
  4400	     0.03843	     0.00249
  4450	     0.03451	     0.00232
  4500	     0.03866	     0.00242
  4550	     0.03468	     0.00225
  4600	     0.03116	     0.00213
  4650	     0.03145	     0.00212
  4700	     0.02698	     0.00194
  4750	     0.03313	     0.00214
  4800	     0.03070	     0.00203
  4850	     0.03066	     0.00202
  4900	     0.02655	     0.00184
  4950	     0.02276	     0.00170
# extra	     0.20030
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.045239 seconds
# 724.329207 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	876956.71875	        -nan
    50	  4650.91406	    50.01073
   100	  1801.63261	    18.55173
   150	   907.93431	     9.38660
   200	   522.21944	     5.55327
   250	   334.53438	     3.64152
   300	   221.53792	     2.51748
   350	   161.37454	     1.86665
   400	   116.28764	     1.40591
   450	    89.87982	     1.10878
   500	    70.28151	     0.88919
   550	    53.02780	     0.70899
   600	    41.36311	     0.58012
   650	    33.35160	     0.48312
   700	    25.81766	     0.39784
   750	    21.13356	     0.33680
   800	    17.16202	     0.28608
   850	    14.55824	     0.24917
   900	    12.11403	     0.21504
   950	    10.23612	     0.18802
  1000	     8.57305	     0.16392
  1050	     7.15902	     0.14318
  1100	     6.26953	     0.12797
  1150	     5.27333	     0.11221
  1200	     4.70552	     0.10203
  1250	     3.96021	     0.08986
  1300	     3.48985	     0.08122
  1350	     3.05544	     0.07323
  1400	     2.43336	     0.06305
  1450	     2.30492	     0.05916
  1500	     2.03933	     0.05383
  1550	     1.75795	     0.04854
  1600	     1.58388	     0.04457
  1650	     1.41588	     0.04096
  1700	     1.26040	     0.03742
  1750	     1.11838	     0.03418
  1800	     1.01966	     0.03184
  1850	     0.94677	     0.02963
  1900	     0.83487	     0.02715
  1950	     0.76122	     0.02534
  2000	     0.64844	     0.02259
  2050	     0.63533	     0.02199
  2100	     0.59639	     0.02081
  2150	     0.54504	     0.01936
  2200	     0.48507	     0.01794
  2250	     0.41722	     0.01624
  2300	     0.39723	     0.01535
  2350	     0.34057	     0.01398
  2400	     0.34826	     0.01394
  2450	     0.30993	     0.01283
  2500	     0.29441	     0.01222
  2550	     0.28109	     0.01171
  2600	     0.24856	     0.01070
  2650	     0.22373	     0.01007
  2700	     0.22606	     0.00993
  2750	     0.22284	     0.00977
  2800	     0.18759	     0.00875
  2850	     0.19211	     0.00867
  2900	     0.15410	     0.00760
  2950	     0.15619	     0.00755
  3000	     0.14635	     0.00712
  3050	     0.13470	     0.00676
  3100	     0.13747	     0.00671
  3150	     0.12450	     0.00627
  3200	     0.12847	     0.00629
  3250	     0.11150	     0.00574
  3300	     0.11372	     0.00578
  3350	     0.10037	     0.00530
  3400	     0.09538	     0.00511
  3450	     0.09193	     0.00490
  3500	     0.08459	     0.00465
  3550	     0.07709	     0.00436
  3600	     0.07588	     0.00424
  3650	     0.07621	     0.00422
  3700	     0.06861	     0.00396
  3750	     0.07178	     0.00403
  3800	     0.06529	     0.00376
  3850	     0.06171	     0.00359
  3900	     0.05389	     0.00330
  3950	     0.05627	     0.00335
  4000	     0.05640	     0.00331
  4050	     0.04832	     0.00305
  4100	     0.04446	     0.00287
  4150	     0.04303	     0.00281
  4200	     0.04328	     0.00279
  4250	     0.04540	     0.00280
  4300	     0.03984	     0.00260
  4350	     0.03724	     0.00247
  4400	     0.03578	     0.00241
  4450	     0.03796	     0.00245
  4500	     0.03439	     0.00230
  4550	     0.03189	     0.00217
  4600	     0.02966	     0.00206
  4650	     0.02938	     0.00205
  4700	     0.03086	     0.00209
  4750	     0.03073	     0.00208
  4800	     0.02862	     0.00196
  4850	     0.02718	     0.00188
  4900	     0.02931	     0.00194
  4950	     0.02389	     0.00172
# extra	     0.20050
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.054319 seconds
# 603.251975 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	878084.90625	        -nan
    50	  4635.67174	    49.92021
   100	  1767.48694	    18.38701
   150	   898.08961	     9.37247
   200	   526.69129	     5.58556
   250	   341.29472	     3.67209
   300	   229.57723	     2.55763
   350	   156.65911	     1.84861
   400	   112.73753	     1.39199
   450	    86.62388	     1.09263
   500	    67.50481	     0.87633
   550	    51.90276	     0.70401
   600	    40.59310	     0.57582
   650	    32.85206	     0.48085
   700	    27.03055	     0.40615
   750	    21.89760	     0.34335
   800	    17.52859	     0.28953
   850	    14.67936	     0.25068
   900	    11.85205	     0.21287
   950	     9.86973	     0.18468
  1000	     8.74499	     0.16559
  1050	     7.24021	     0.14405
  1100	     6.29025	     0.12839
  1150	     5.46887	     0.11429
  1200	     4.46260	     0.09959
  1250	     3.95255	     0.08995
  1300	     3.40029	     0.08012
  1350	     3.03382	     0.07323
  1400	     2.59497	     0.06532
  1450	     2.34696	     0.05987
  1500	     2.03524	     0.05397
  1550	     1.81344	     0.04924
  1600	     1.60850	     0.04484
  1650	     1.42523	     0.04107
  1700	     1.28252	     0.03789
  1750	     1.11532	     0.03403
  1800	     1.05530	     0.03235
  1850	     0.86570	     0.02842
  1900	     0.85950	     0.02773
  1950	     0.72261	     0.02460
  2000	     0.72351	     0.02404
  2050	     0.63571	     0.02195
  2100	     0.57253	     0.02040
  2150	     0.48992	     0.01829
  2200	     0.49380	     0.01803
  2250	     0.39669	     0.01573
  2300	     0.40174	     0.01564
  2350	     0.36946	     0.01467
  2400	     0.34786	     0.01394
  2450	     0.31803	     0.01301
  2500	     0.29230	     0.01220
  2550	     0.26760	     0.01137
  2600	     0.25552	     0.01092
  2650	     0.23218	     0.01019
  2700	     0.20837	     0.00951
  2750	     0.21391	     0.00949
  2800	     0.19805	     0.00898
  2850	     0.17414	     0.00823
  2900	     0.16159	     0.00773
  2950	     0.15454	     0.00742
  3000	     0.15552	     0.00737
  3050	     0.15448	     0.00726
  3100	     0.13528	     0.00665
  3150	     0.12279	     0.00628
  3200	     0.12075	     0.00612
  3250	     0.11476	     0.00579
  3300	     0.10642	     0.00556
  3350	     0.09882	     0.00529
  3400	     0.09492	     0.00510
  3450	     0.08591	     0.00477
  3500	     0.08424	     0.00465
  3550	     0.08685	     0.00467
  3600	     0.07686	     0.00426
  3650	     0.07524	     0.00423
  3700	     0.07079	     0.00404
  3750	     0.06396	     0.00378
  3800	     0.06308	     0.00368
  3850	     0.05709	     0.00346
  3900	     0.06635	     0.00370
  3950	     0.05480	     0.00331
  4000	     0.05480	     0.00328
  4050	     0.05184	     0.00317
  4100	     0.05349	     0.00316
  4150	     0.04421	     0.00282
  4200	     0.04203	     0.00272
  4250	     0.04260	     0.00271
  4300	     0.04302	     0.00271
  4350	     0.03753	     0.00248
  4400	     0.03639	     0.00243
  4450	     0.03496	     0.00236
  4500	     0.03618	     0.00236
  4550	     0.03469	     0.00230
  4600	     0.03377	     0.00222
  4650	     0.03164	     0.00212
  4700	     0.02900	     0.00204
  4750	     0.03285	     0.00214
  4800	     0.02544	     0.00187
  4850	     0.02488	     0.00181
  4900	     0.02570	     0.00184
  4950	     0.02410	     0.00174
# extra	     0.20087
