# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.361920 seconds
# 90.539310 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
   250	   342.57960	     3.66501
   300	   260.33697	     2.63486
   350	   198.52114	     1.95635
   400	   163.68908	     1.52842
   450	   131.48111	     1.20255
   500	   111.07011	     0.97828
   550	    94.29458	     0.80678
   600	    81.00718	     0.67450
   650	    70.43226	     0.57262
   700	    60.10489	     0.48731
   750	    53.75046	     0.42194
   800	    46.86413	     0.36315
   850	    41.61702	     0.31880
   900	    37.16936	     0.28054
   950	    32.78380	     0.24808
  1000	    28.78699	     0.21751
  1050	    26.54963	     0.19580
  1100	    23.70208	     0.17450
  1150	    21.99733	     0.15853
  1200	    19.64341	     0.14260
  1250	    17.52393	     0.12821
  1300	    15.96946	     0.11614
  1350	    14.45743	     0.10587
  1400	    13.31361	     0.09718
  1450	    12.28918	     0.08880
  1500	    11.20327	     0.08125
  1550	    10.15667	     0.07453
  1600	     9.38024	     0.06899
  1650	     8.42780	     0.06254
  1700	     7.83268	     0.05849
  1750	     7.16611	     0.05388
  1800	     6.54074	     0.04972
  1850	     6.16967	     0.04658
  1900	     5.61111	     0.04300
  1950	     5.08458	     0.03958
  2000	     4.69859	     0.03720
  2050	     4.36417	     0.03472
  2100	     3.97339	     0.03209
  2150	     3.67847	     0.02986
  2200	     3.42255	     0.02795
  2250	     3.20809	     0.02622
  2300	     2.98212	     0.02473
  2350	     2.68352	     0.02281
  2400	     2.54112	     0.02162
  2450	     2.34568	     0.02028
  2500	     2.13991	     0.01883
  2550	     1.99696	     0.01771
  2600	     1.85683	     0.01661
  2650	     1.74640	     0.01586
  2700	     1.58883	     0.01470
  2750	     1.51802	     0.01414
  2800	     1.37473	     0.01301
  2850	     1.25639	     0.01228
  2900	     1.20838	     0.01177
  2950	     1.12485	     0.01098
  3000	     1.08131	     0.01065
  3050	     0.95614	     0.00961
  3100	     0.88200	     0.00901
  3150	     0.83032	     0.00865
  3200	     0.78652	     0.00811
  3250	     0.71272	     0.00756
  3300	     0.67672	     0.00731
  3350	     0.64906	     0.00700
  3400	     0.58891	     0.00652
  3450	     0.56248	     0.00628
  3500	     0.51463	     0.00591
  3550	     0.47646	     0.00558
  3600	     0.44552	     0.00529
  3650	     0.41823	     0.00503
  3700	     0.39600	     0.00485
  3750	     0.35958	     0.00445
  3800	     0.33145	     0.00415
  3850	     0.31613	     0.00403
  3900	     0.28974	     0.00375
  3950	     0.26951	     0.00359
  4000	     0.25334	     0.00335
  4050	     0.23180	     0.00314
  4100	     0.22170	     0.00305
  4150	     0.20848	     0.00291
  4200	     0.19531	     0.00275
  4250	     0.18134	     0.00260
  4300	     0.17151	     0.00252
  4350	     0.15843	     0.00239
  4400	     0.14610	     0.00221
  4450	     0.13382	     0.00203
  4500	     0.12744	     0.00195
  4550	     0.12075	     0.00185
  4600	     0.11351	     0.00180
  4650	     0.10804	     0.00171
  4700	     0.10122	     0.00163
  4750	     0.09064	     0.00147
  4800	     0.08777	     0.00145
  4850	     0.08276	     0.00143
  4900	     0.07506	     0.00129
  4950	     0.07115	     0.00128
# extra	     0.02342
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.375950 seconds
# 87.160518 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20435.63965	   306.53141
    50	  3279.21491	    45.29682
   100	  1342.06394	    17.10126
   150	   734.93808	     8.86016
   200	   496.34132	     5.50442
   250	   342.57960	     3.66501
   300	   260.33697	     2.63486
   350	   198.52114	     1.95635
   400	   163.68908	     1.52842
   450	   131.48111	     1.20255
   500	   111.07011	     0.97828
   550	    94.29458	     0.80678
   600	    81.00718	     0.67450
   650	    70.43226	     0.57262
   700	    60.10489	     0.48731
   750	    53.75046	     0.42194
   800	    46.86413	     0.36315
   850	    41.61702	     0.31880
   900	    37.16936	     0.28054
   950	    32.78380	     0.24808
  1000	    28.78699	     0.21751
  1050	    26.54963	     0.19580
  1100	    23.70208	     0.17450
  1150	    21.99733	     0.15853
  1200	    19.64341	     0.14260
  1250	    17.52393	     0.12821
  1300	    15.96946	     0.11614
  1350	    14.45743	     0.10587
  1400	    13.31361	     0.09718
  1450	    12.28918	     0.08880
  1500	    11.20327	     0.08125
  1550	    10.15667	     0.07453
  1600	     9.38024	     0.06899
  1650	     8.42780	     0.06254
  1700	     7.83268	     0.05849
  1750	     7.16611	     0.05388
  1800	     6.54074	     0.04972
  1850	     6.16967	     0.04658
  1900	     5.61111	     0.04300
  1950	     5.08458	     0.03958
  2000	     4.69859	     0.03720
  2050	     4.36417	     0.03472
  2100	     3.97339	     0.03209
  2150	     3.67847	     0.02986
  2200	     3.42255	     0.02795
  2250	     3.20809	     0.02622
  2300	     2.98212	     0.02473
  2350	     2.68352	     0.02281
  2400	     2.54112	     0.02162
  2450	     2.34568	     0.02028
  2500	     2.13991	     0.01883
  2550	     1.99696	     0.01771
  2600	     1.85683	     0.01661
  2650	     1.74640	     0.01586
  2700	     1.58883	     0.01470
  2750	     1.51802	     0.01414
  2800	     1.37473	     0.01301
  2850	     1.25639	     0.01228
  2900	     1.20838	     0.01177
  2950	     1.12485	     0.01098
  3000	     1.08131	     0.01065
  3050	     0.95614	     0.00961
  3100	     0.88200	     0.00901
  3150	     0.83032	     0.00865
  3200	     0.78652	     0.00811
  3250	     0.71272	     0.00756
  3300	     0.67672	     0.00731
  3350	     0.64906	     0.00700
  3400	     0.58891	     0.00652
  3450	     0.56248	     0.00628
  3500	     0.51463	     0.00591
  3550	     0.47646	     0.00558
  3600	     0.44552	     0.00529
  3650	     0.41823	     0.00503
  3700	     0.39600	     0.00485
  3750	     0.35958	     0.00445
  3800	     0.33145	     0.00415
  3850	     0.31613	     0.00403
  3900	     0.28974	     0.00375
  3950	     0.26951	     0.00359
  4000	     0.25334	     0.00335
  4050	     0.23180	     0.00314
  4100	     0.22170	     0.00305
  4150	     0.20848	     0.00291
  4200	     0.19531	     0.00275
  4250	     0.18134	     0.00260
  4300	     0.17151	     0.00252
  4350	     0.15843	     0.00239
  4400	     0.14610	     0.00221
  4450	     0.13382	     0.00203
  4500	     0.12744	     0.00195
  4550	     0.12075	     0.00185
  4600	     0.11351	     0.00180
  4650	     0.10804	     0.00171
  4700	     0.10122	     0.00163
  4750	     0.09064	     0.00147
  4800	     0.08777	     0.00145
  4850	     0.08276	     0.00143
  4900	     0.07506	     0.00129
  4950	     0.07115	     0.00128
# extra	     0.02342
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.362037 seconds
# 90.510050 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20435.63965	   306.53141
    50	  3279.21491	    45.29682
   100	  1342.06394	    17.10126
   150	   734.93808	     8.86016
   200	   496.34132	     5.50442
   250	   342.57960	     3.66501
   300	   260.33697	     2.63486
   350	   198.52114	     1.95635
   400	   163.68908	     1.52842
   450	   131.48111	     1.20255
   500	   111.07011	     0.97828
   550	    94.29458	     0.80678
   600	    81.00718	     0.67450
   650	    70.43226	     0.57262
   700	    60.10489	     0.48731
   750	    53.75046	     0.42194
   800	    46.86413	     0.36315
   850	    41.61702	     0.31880
   900	    37.16936	     0.28054
   950	    32.78380	     0.24808
  1000	    28.78699	     0.21751
  1050	    26.54963	     0.19580
  1100	    23.70208	     0.17450
  1150	    21.99733	     0.15853
  1200	    19.64341	     0.14260
  1250	    17.52393	     0.12821
  1300	    15.96946	     0.11614
  1350	    14.45743	     0.10587
  1400	    13.31361	     0.09718
  1450	    12.28918	     0.08880
  1500	    11.20327	     0.08125
  1550	    10.15667	     0.07453
  1600	     9.38024	     0.06899
  1650	     8.42780	     0.06254
  1700	     7.83268	     0.05849
  1750	     7.16611	     0.05388
  1800	     6.54074	     0.04972
  1850	     6.16967	     0.04658
  1900	     5.61111	     0.04300
  1950	     5.08458	     0.03958
  2000	     4.69859	     0.03720
  2050	     4.36417	     0.03472
  2100	     3.97339	     0.03209
  2150	     3.67847	     0.02986
  2200	     3.42255	     0.02795
  2250	     3.20809	     0.02622
  2300	     2.98212	     0.02473
  2350	     2.68352	     0.02281
  2400	     2.54112	     0.02162
  2450	     2.34568	     0.02028
  2500	     2.13991	     0.01883
  2550	     1.99696	     0.01771
  2600	     1.85683	     0.01661
  2650	     1.74640	     0.01586
  2700	     1.58883	     0.01470
  2750	     1.51802	     0.01414
  2800	     1.37473	     0.01301
  2850	     1.25639	     0.01228
  2900	     1.20838	     0.01177
  2950	     1.12485	     0.01098
  3000	     1.08131	     0.01065
  3050	     0.95614	     0.00961
  3100	     0.88200	     0.00901
  3150	     0.83032	     0.00865
  3200	     0.78652	     0.00811
  3250	     0.71272	     0.00756
  3300	     0.67672	     0.00731
  3350	     0.64906	     0.00700
  3400	     0.58891	     0.00652
  3450	     0.56248	     0.00628
  3500	     0.51463	     0.00591
  3550	     0.47646	     0.00558
  3600	     0.44552	     0.00529
  3650	     0.41823	     0.00503
  3700	     0.39600	     0.00485
  3750	     0.35958	     0.00445
  3800	     0.33145	     0.00415
  3850	     0.31613	     0.00403
  3900	     0.28974	     0.00375
  3950	     0.26951	     0.00359
  4000	     0.25334	     0.00335
  4050	     0.23180	     0.00314
  4100	     0.22170	     0.00305
  4150	     0.20848	     0.00291
  4200	     0.19531	     0.00275
  4250	     0.18134	     0.00260
  4300	     0.17151	     0.00252
  4350	     0.15843	     0.00239
  4400	     0.14610	     0.00221
  4450	     0.13382	     0.00203
  4500	     0.12744	     0.00195
  4550	     0.12075	     0.00185
  4600	     0.11351	     0.00180
  4650	     0.10804	     0.00171
  4700	     0.10122	     0.00163
  4750	     0.09064	     0.00147
  4800	     0.08777	     0.00145
  4850	     0.08276	     0.00143
  4900	     0.07506	     0.00129
  4950	     0.07115	     0.00128
# extra	     0.02342
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.380664 seconds
# 86.081208 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20232.39990	   305.31541
    50	  3284.87779	    45.33617
   100	  1307.74404	    16.97024
   150	   726.41285	     8.81896
   200	   484.33224	     5.45678
   250	   334.85314	     3.61853
   300	   253.93604	     2.61376
   350	   203.03804	     1.97440
   400	   163.07586	     1.52692
   450	   132.79868	     1.21020
   500	   111.36688	     0.97832
   550	    93.95945	     0.80442
   600	    81.62902	     0.67709
   650	    70.66112	     0.57203
   700	    60.56122	     0.48476
   750	    52.54426	     0.41764
   800	    47.21034	     0.36387
   850	    42.28967	     0.32094
   900	    37.30646	     0.28040
   950	    32.74396	     0.24731
  1000	    29.26482	     0.22072
  1050	    26.15387	     0.19539
  1100	    23.89964	     0.17606
  1150	    21.48814	     0.15765
  1200	    19.16489	     0.14170
  1250	    17.48249	     0.12835
  1300	    15.83903	     0.11626
  1350	    14.69845	     0.10667
  1400	    13.52161	     0.09789
  1450	    11.97577	     0.08839
  1500	    11.05502	     0.08152
  1550	    10.18371	     0.07472
  1600	     9.32104	     0.06899
  1650	     8.50468	     0.06331
  1700	     7.83558	     0.05856
  1750	     7.08466	     0.05398
  1800	     6.47400	     0.04986
  1850	     6.11785	     0.04688
  1900	     5.53683	     0.04313
  1950	     5.23124	     0.04039
  2000	     4.78443	     0.03718
  2050	     4.34574	     0.03446
  2100	     4.01635	     0.03220
  2150	     3.72766	     0.03000
  2200	     3.48044	     0.02823
  2250	     3.25582	     0.02664
  2300	     2.95755	     0.02463
  2350	     2.74920	     0.02326
  2400	     2.54725	     0.02167
  2450	     2.35548	     0.02038
  2500	     2.17655	     0.01895
  2550	     2.02872	     0.01797
  2600	     1.84723	     0.01656
  2650	     1.77161	     0.01594
  2700	     1.59118	     0.01477
  2750	     1.50776	     0.01394
  2800	     1.36598	     0.01303
  2850	     1.27967	     0.01220
  2900	     1.24331	     0.01185
  2950	     1.12127	     0.01099
  3000	     1.03477	     0.01036
  3050	     0.98563	     0.00987
  3100	     0.89825	     0.00926
  3150	     0.82644	     0.00855
  3200	     0.77916	     0.00811
  3250	     0.73179	     0.00777
  3300	     0.65858	     0.00715
  3350	     0.64110	     0.00693
  3400	     0.58787	     0.00662
  3450	     0.54479	     0.00610
  3500	     0.50566	     0.00597
  3550	     0.47432	     0.00555
  3600	     0.44248	     0.00530
  3650	     0.41513	     0.00500
  3700	     0.38158	     0.00471
  3750	     0.36668	     0.00454
  3800	     0.33410	     0.00420
  3850	     0.31713	     0.00402
  3900	     0.29442	     0.00381
  3950	     0.27828	     0.00362
  4000	     0.25888	     0.00340
  4050	     0.24611	     0.00326
  4100	     0.22590	     0.00305
  4150	     0.20808	     0.00289
  4200	     0.19606	     0.00268
  4250	     0.17619	     0.00248
  4300	     0.17533	     0.00251
  4350	     0.16396	     0.00239
  4400	     0.14935	     0.00221
  4450	     0.14054	     0.00214
  4500	     0.13089	     0.00200
  4550	     0.12088	     0.00189
  4600	     0.11615	     0.00179
  4650	     0.10776	     0.00168
  4700	     0.10239	     0.00165
  4750	     0.09512	     0.00158
  4800	     0.08750	     0.00147
  4850	     0.08476	     0.00142
  4900	     0.07712	     0.00132
  4950	     0.07335	     0.00128
# extra	     0.02348
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.380562 seconds
# 86.104248 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 20232.39990	   305.31541
    50	  3284.87779	    45.33617
   100	  1307.74404	    16.97024
   150	   726.41285	     8.81896
   200	   484.33224	     5.45678
   250	   334.85314	     3.61853
   300	   253.93604	     2.61376
   350	   203.03804	     1.97440
   400	   163.07586	     1.52692
   450	   132.79868	     1.21020
   500	   111.36688	     0.97832
   550	    93.95945	     0.80442
   600	    81.62902	     0.67709
   650	    70.66112	     0.57203
   700	    60.56122	     0.48476
   750	    52.54426	     0.41764
   800	    47.21034	     0.36387
   850	    42.28967	     0.32094
   900	    37.30646	     0.28040
   950	    32.74396	     0.24731
  1000	    29.26482	     0.22072
  1050	    26.15387	     0.19539
  1100	    23.89964	     0.17606
  1150	    21.48814	     0.15765
  1200	    19.16489	     0.14170
  1250	    17.48249	     0.12835
  1300	    15.83903	     0.11626
  1350	    14.69845	     0.10667
  1400	    13.52161	     0.09789
  1450	    11.97577	     0.08839
  1500	    11.05502	     0.08152
  1550	    10.18371	     0.07472
  1600	     9.32104	     0.06899
  1650	     8.50468	     0.06331
  1700	     7.83558	     0.05856
  1750	     7.08466	     0.05398
  1800	     6.47400	     0.04986
  1850	     6.11785	     0.04688
  1900	     5.53683	     0.04313
  1950	     5.23124	     0.04039
  2000	     4.78443	     0.03718
  2050	     4.34574	     0.03446
  2100	     4.01635	     0.03220
  2150	     3.72766	     0.03000
